name,date_for_local_environment,lon,lat
   1993254N07282,12/09/1993 12:00,-81,8.2
   1993254N11114,12/09/1993 12:00,112.7,10
   1993255N08346,13/09/1993 6:00,-14.6,5.6
   1993255N09337,13/09/1993 6:00,-32.3,11.9
   1993255N13301,13/09/1993 12:00,-65.1,12.2
   1993255N07108,15/09/1993 0:00,106,5.5
   1993256N14090,13/09/1993 18:00,87.4,21.2
   1993256N06256,13/09/1993 12:00,-107.3,7.3
   1993256N05144,14/09/1993 0:00,143.3,6.3
   1993258N09249,15/09/1993 18:00,-106.8,9.5
   1993258N14308,16/09/1993 6:00,-48.5,14.5
   1993259N13120,17/09/1993 18:00,111.5,9.9
   1993259N06133,16/09/1993 18:00,129.4,7.7
   1993259N13261,16/09/1993 18:00,-100.4,13.3
   1993259N11251,17/09/1993 0:00,-108.4,11
   1993260N08150,20/09/1993 0:00,144.3,5
   1993260N07097,17/09/1993 6:00,99.7,4.3
   1993260N10239,17/09/1993 6:00,-122.3,9.7
   1993260N05346,17/09/1993 12:00,-10.1,5.1
   1993260N12205,18/09/1993 0:00,-159,11.6
   1993261N11089,19/09/1993 18:00,88.1,10.2
   1993261N06331,18/09/1993 12:00,-28,6.2
   1993261N10225,18/09/1993 12:00,-134.7,10.2
   1993261N05187,19/09/1993 0:00,-173.1,7.8
   1993263N12139,21/09/1993 12:00,132.3,13.2
   1993263N12319,21/09/1993 0:00,-41,12.6
   1993263N15096,22/09/1993 0:00,96.4,13.1
   1993264N12229,22/09/1993 6:00,-131.1,14.5
   1993264N15167,22/09/1993 18:00,171.6,14.9
   1993265N13224,22/09/1993 18:00,-135.4,12.5
   1993265N14159,23/09/1993 0:00,158.9,12.8
   1993265N06181,23/09/1993 12:00,-174.7,6.9
   1993266N20168,24/09/1993 12:00,161.5,22.1
   1993266N10223,24/09/1993 18:00,-143.2,7
   1993266N18294,24/09/1993 18:00,-68.3,20.3
   1993267N22299,25/09/1993 12:00,-65.6,19.5
   1993268N02094,25/09/1993 0:00,94,2
   1993268N09211,26/09/1993 0:00,-145.6,12.1
   1993268N14277,26/09/1993 6:00,-82.3,14.6
   1993268N09256,26/09/1993 18:00,-105.3,9.8
   1993270N23279,27/09/1993 6:00,-82.6,22.4
   1993270N11249,29/09/1993 0:00,-113.2,11
   1993270N29200,28/09/1993 0:00,-157,29.8
   1993270N08187,28/09/1993 18:00,-177.6,7.2
   1993270N09121,28/09/1993 0:00,119.9,8.8
   1993271N09258,28/09/1993 6:00,-104.1,9.9
   1993271N06349,29/09/1993 12:00,-21.5,7.4
   1993271N05273,29/09/1993 6:00,-87.4,4.9
   1993271N17307,30/09/1993 0:00,-57.3,11.8
   1993272N13260,30/09/1993 0:00,-100.1,15.2
   1993272N05211,30/09/1993 6:00,-148.8,7.8
   1993272N09217,30/09/1993 18:00,-140.5,10
   1993273N14284,4/10/1993 0:00,-83.4,18.2
   1993273N07269,1/10/1993 12:00,-91.4,7
   1993273N26135,1/10/1993 6:00,138.2,29
   1993273N09097,1/10/1993 12:00,92.6,6.5
   1993274N10197,1/10/1993 12:00,-164.8,6.2
   1993274N17116,1/10/1993 12:00,115.7,18.1
   1993274N13332,3/10/1993 0:00,-25.1,9.6
   1993275N11312,2/10/1993 18:00,-52,10.2
   1993275N25200,3/10/1993 12:00,-159,21.2
   1993275N09113,3/10/1993 12:00,114.4,12.1
   1993276N03282,3/10/1993 18:00,-78.6,5.8
   1993277N16267,6/10/1993 0:00,-105.5,11.6
   1993277N08221,4/10/1993 18:00,-138.9,8.1
   1993278N05195,6/10/1993 6:00,-160.9,6.2
   1993279N15323,6/10/1993 12:00,-37.3,14.9
   1993279N10214,8/10/1993 0:00,-152,15.3
   1993280N10084,7/10/1993 12:00,83.7,9.2
   1993281N05145,9/10/1993 6:00,139.9,2.8
   1993281N19182,9/10/1993 0:00,-174.6,22.3
   1993281N09201,9/10/1993 6:00,-167.2,7.1
   1993281N11230,8/10/1993 18:00,-129.9,10.6
   1993282N11208,9/10/1993 12:00,-156.1,8
   1993282N07199,11/10/1993 6:00,-173.8,7.3
   1993284N04159,14/10/1993 6:00,158.4,-2.8
   1993284N06091,11/10/1993 18:00,84.7,6.7
   1993284N07275,12/10/1993 0:00,-84.5,7.6
   1993285N09334,13/10/1993 0:00,-28.3,7.2
   1993285N17067,12/10/1993 18:00,66.9,16.8
   1993286N29268,14/10/1993 12:00,-97,26.2
   1993286N06322,13/10/1993 12:00,-36.3,6.4
   1993286N09221,14/10/1993 12:00,-148.1,10
   1993286N04100,14/10/1993 18:00,101.6,8
   1993287N24276,15/10/1993 0:00,-85,28.2
   1993288N03151,15/10/1993 12:00,153.1,2.2
   1993289N09101,17/10/1993 0:00,100,11.3
   1993289N27274,17/10/1993 0:00,-80.4,25
   1993289N07279,17/10/1993 0:00,-84.7,5.7
   1993289N09262,17/10/1993 12:00,-96.8,8.5
   1993289N10228,18/10/1993 6:00,-139.2,9.1
   1993290N04339,17/10/1993 6:00,-21.7,5
   1993290N07208,18/10/1993 0:00,-153.5,9.2
   1993290N07160,17/10/1993 6:00,160.1,7.1
   1993290N15202,18/10/1993 12:00,-162.1,14.2
   1993290N08277,18/10/1993 18:00,-91.6,10.5
   1993290N15326,17/10/1993 18:00,-35.4,14.6
   1993290N09234,18/10/1993 18:00,-123,11
   1993291N07349,18/10/1993 6:00,-12.4,6.8
   1993291N11216,18/10/1993 6:00,-144.4,11.3
   1993291N07199,19/10/1993 18:00,-162.4,10.7
   1993292N13241,19/10/1993 6:00,-119.6,11.7
   1993292N17111,21/10/1993 6:00,109.5,12.2
   1993292N07226,21/10/1993 0:00,-138.2,10.9
   1993292N17168,20/10/1993 0:00,172.2,12.2
   1993292N06338,20/10/1993 12:00,-25.8,8.7
   1993293N11319,20/10/1993 18:00,-38.7,10.8
   1993293N10191,24/10/1993 6:00,172.7,2.3
   1993293N12230,20/10/1993 18:00,-130.7,11
   1993293N27211,20/10/1993 18:00,-146.7,28.3
   1993293N06123,21/10/1993 12:00,122.6,4.4
   1993294N10120,23/10/1993 0:00,117.1,10
   1993294N15255,22/10/1993 18:00,-107.1,15.6
   1993295N07207,23/10/1993 0:00,-156.8,5.8
   1993295N04143,23/10/1993 6:00,140.1,5.5
   1993296N08215,23/10/1993 0:00,-144.6,7.9
   1993296N27325,23/10/1993 12:00,-31.3,29.3
   1993296N10327,24/10/1993 18:00,-34,7.9
   1993296N07228,23/10/1993 12:00,-132,6.6
   1993296N07281,24/10/1993 18:00,-80.5,12.9
   1993297N09254,24/10/1993 18:00,-108.4,10
   1993297N29271,25/10/1993 12:00,-85.4,27.3
   1993298N04190,26/10/1993 6:00,-175.5,6
   1993298N07334,26/10/1993 6:00,-23.1,7.4
   1993298N14114,26/10/1993 18:00,108.4,10
   1993298N18178,26/10/1993 6:00,177.8,16.5
   1993299N10245,27/10/1993 12:00,-114.7,12.3
   1993299N29209,26/10/1993 12:00,-151.1,26.6
   1993299N08212,26/10/1993 18:00,-148.8,8.8
   1993299N02157,27/10/1993 6:00,158.6,-0.5
   1993299N12232,28/10/1993 6:00,-119.9,14.8
   1993300N07276,27/10/1993 12:00,-87.6,6.5
   1993300N30210,28/10/1993 0:00,-143.1,27.9
   1993300N06341,29/10/1993 0:00,-18.4,19.4
   1993300N22155,29/10/1993 0:00,163.6,15.3
   1993300N17251,29/10/1993 0:00,-108.1,18.1
   1993301N09211,29/10/1993 0:00,-151.4,6.4
   1993301N11181,29/10/1993 6:00,174.1,12.9
   1993301N09282,28/10/1993 12:00,-77.2,9.3
   1993301N06349,29/10/1993 18:00,-20.2,6.3
   1993301N03176,29/10/1993 6:00,171.2,1
   1993302N03328,29/10/1993 6:00,-31.5,3.4
   1993302N12225,30/10/1993 18:00,-139.6,11.8
   1993302N13254,29/10/1993 12:00,-103.9,9
   1993302N15087,29/10/1993 18:00,88.6,15.6
   1993303N08266,30/10/1993 6:00,-94.1,8.3
   1993303N04330,31/10/1993 0:00,-28.7,7.5
   1993304N08257,1/11/1993 12:00,-106.5,6.7
   1993304N16272,1/11/1993 0:00,-88.9,14.3
   1993305S03083,2/11/1993 0:00,79.7,-6.5
   1993305N04009,3/11/1993 6:00,7.2,0.1
   1993305S06085,2/11/1993 6:00,90.4,-4.9
   1993306N16259,2/11/1993 0:00,-100.8,15.6
   1993306N12213,5/11/1993 12:00,-143,9.2
   1993306S20223,2/11/1993 12:00,-136.7,-19.7
   1993306S06186,3/11/1993 18:00,-176.1,-10.4
   1993307N03062,3/11/1993 6:00,63.7,3.7
   1993307N01084,3/11/1993 18:00,82.2,4
   1993307N06319,3/11/1993 12:00,-41.8,8.6
   1993307S10199,3/11/1993 18:00,-162.9,-11.5
   1993307N10306,4/11/1993 12:00,-48.4,11.3
   1993307N03281,4/11/1993 6:00,-78.8,7.5
   1993307N23253,4/11/1993 0:00,-107.5,21.1
   1993307N05323,3/11/1993 12:00,-35,2.9
   1993307N07079,4/11/1993 0:00,75.6,5.5
   1993307S01105,4/11/1993 0:00,107.6,3.1
   1993307N07237,5/11/1993 0:00,-123.1,10
   1993308S06172,4/11/1993 6:00,172.4,-4.1
   1993308S05169,4/11/1993 18:00,164.1,-6.8
   1993308S04072,6/11/1993 6:00,68.9,-7.3
   1993308N09262,4/11/1993 18:00,-99,9.2
   1993308S08212,5/11/1993 18:00,-145.4,-9.3
   1993308N13166,5/11/1993 6:00,164.2,14.7
   1993309S05153,5/11/1993 18:00,151,-7.7
   1993309N04089,6/11/1993 18:00,83.8,8.1
   1993309S10198,5/11/1993 18:00,-160.9,-8.9
   1993309N10213,5/11/1993 12:00,-148,10.9
   1993309N06338,5/11/1993 6:00,-22.3,6.3
   1993309N00145,6/11/1993 12:00,141.4,1
   1993310N07305,6/11/1993 12:00,-57.9,7.6
   1993310N07257,8/11/1993 6:00,-115.5,8.7
   1993310N03318,7/11/1993 6:00,-42.7,7.2
   1993311N05005,8/11/1993 12:00,6.2,3.5
   1993311N09194,7/11/1993 6:00,-166.4,8.6
   1993311S09201,8/11/1993 18:00,-165.4,-5
   1993313N08237,9/11/1993 6:00,-120.4,8.6
   1993313N07174,11/11/1993 6:00,160.3,6.4
   1993313N08231,9/11/1993 18:00,-130.7,7.3
   1993313N06334,11/11/1993 6:00,-25.3,6.5
   1993313S07179,9/11/1993 12:00,179.2,-6.7
   1993314N11277,11/11/1993 18:00,-79.9,9.7
   1993314N17147,11/11/1993 0:00,143.5,16.1
   1993314S07187,11/11/1993 0:00,-175.8,-5.3
   1993314S04175,11/11/1993 0:00,174.5,-7.5
   1993314N04324,10/11/1993 18:00,-35.7,3.5
   1993314N07108,11/11/1993 12:00,113,6.2
   1993314N09174,11/11/1993 0:00,173.6,9
   1993315N01090,12/11/1993 0:00,88.1,-1.6
   1993315N07244,12/11/1993 18:00,-120.3,8.5
   1993315S07189,12/11/1993 12:00,-173,-8.5
   1993316N07222,13/11/1993 6:00,-139.1,7.2
   1993317N11320,14/11/1993 0:00,-39,5.7
   1993317N06195,13/11/1993 18:00,-165.6,4.6
   1993318N11114,15/11/1993 18:00,115,13.5
   1993318N04329,15/11/1993 18:00,-40.3,9.4
   1993318N02004,14/11/1993 12:00,2.7,2.1
   1993318N07159,15/11/1993 0:00,160.3,11.1
   1993318N00156,15/11/1993 0:00,154.8,0.7
   1993319S02160,16/11/1993 6:00,160.1,1.5
   1993319S12167,15/11/1993 18:00,164.5,-12.1
   1993319N30228,15/11/1993 18:00,-130.9,28.8
   1993319N07201,16/11/1993 6:00,-160.2,7.3
   1993319N09128,16/11/1993 18:00,122.2,5.2
   1993319N13229,16/11/1993 6:00,-128.3,12.9
   1993320N11240,17/11/1993 12:00,-119.4,18.8
   1993320N07109,16/11/1993 18:00,110.5,5.9
   1993320N04181,17/11/1993 12:00,176.6,7.9
   1993321S05163,17/11/1993 12:00,160.7,-4.4
   1993321N05345,17/11/1993 6:00,-16,4.2
   1993321N08244,17/11/1993 18:00,-119.2,8
   1993321N04323,18/11/1993 18:00,-33.2,7.3
   1993322N16234,19/11/1993 0:00,-120.6,19.1
   1993322N07152,18/11/1993 12:00,151.1,7.5
   1993322N06003,18/11/1993 18:00,0.2,5.3
   1993323N07202,19/11/1993 12:00,-156.7,7.1
   1993323N05145,20/11/1993 0:00,145.8,7.3
   1993323S06180,20/11/1993 12:00,-176.3,-13.3
   1993323N15283,20/11/1993 0:00,-75.6,17
   1993324N10237,20/11/1993 6:00,-124.9,9.6
   1993324S08109,21/11/1993 6:00,104.2,-8.8
   1993324N09200,22/11/1993 0:00,-162.9,9.6
   1993324S08092,21/11/1993 18:00,90.9,-7.8
   1993325N03195,21/11/1993 12:00,-165.8,3.2
   1993325N17231,21/11/1993 18:00,-128.9,16.8
   1993326S27223,24/11/1993 6:00,-138.4,-23.7
   1993326N06136,24/11/1993 12:00,120.2,8.4
   1993326S19220,23/11/1993 12:00,-146.4,-11.8
   1993326S17197,24/11/1993 6:00,-167.1,-9
   1993326S13206,24/11/1993 6:00,-157.6,-13.9
   1993326N11168,23/11/1993 12:00,164.6,9.9
   1993327N19285,24/11/1993 12:00,-74.9,20.4
   1993327N09222,24/11/1993 18:00,-139.1,12.9
   1993327S03189,24/11/1993 0:00,-171,-6.6
   1993327N11187,23/11/1993 18:00,-172.7,10.8
   1993327S10174,23/11/1993 18:00,173.5,-9.8
   1993327N07199,24/11/1993 18:00,-161.4,7.4
   1993328N02096,24/11/1993 12:00,95,5
   1993328N10182,24/11/1993 12:00,-178.8,9.3
   1993328N09318,26/11/1993 0:00,-36.9,5.7
   1993328N15123,25/11/1993 0:00,123.1,14.6
   1993329N08083,25/11/1993 12:00,86.4,8
   1993329N07236,26/11/1993 12:00,-125.9,10.2
   1993329S07183,26/11/1993 18:00,179,-8.7
   1993330N05336,26/11/1993 6:00,-23.6,5.2
   1993330N12213,27/11/1993 0:00,-148.3,17.4
   1993330S04119,27/11/1993 0:00,119.2,-5.7
   1993330N29230,27/11/1993 6:00,-128.8,27.4
   1993330N12140,27/11/1993 6:00,137.7,10.2
   1993330N09223,27/11/1993 6:00,-134.1,8
   1993330N07091,28/11/1993 0:00,83.5,9
   1993330N06151,27/11/1993 0:00,149.6,6.7
   1993331N10190,28/11/1993 6:00,-166.6,6.6
   1993331N06348,27/11/1993 18:00,-8.8,4.7
   1993332S14193,28/11/1993 12:00,-173.3,-12.5
   1993332N07143,28/11/1993 6:00,143.3,6.3
   1993332S01106,29/11/1993 12:00,104.8,-8.6
   1993332N02183,29/11/1993 0:00,-176.6,7.4
   1993332N06127,29/11/1993 0:00,127.3,7
   1993332S24222,29/11/1993 6:00,-134,-27
   1993333N05205,30/11/1993 6:00,-143.3,8.9
   1993333N23285,30/11/1993 12:00,-71.9,25.6
   1993334N10133,30/11/1993 18:00,128.3,10.2
   1993334N08113,30/11/1993 12:00,111.8,8.4
   1993334N08237,30/11/1993 18:00,-124.1,7.4
   1993334N07222,1/12/1993 12:00,-143.1,9.4
   1993335S06101,2/12/1993 6:00,95.1,-10.1
   1993335S03159,2/12/1993 0:00,161,-7.4
   1993336N13116,3/12/1993 12:00,116.7,14
   1993337S13092,5/12/1993 12:00,88.1,-16.9
   1993338N08159,6/12/1993 0:00,148.5,-4.6
   1993339S17194,6/12/1993 18:00,-165.4,-14.7
   1993339S10173,7/12/1993 0:00,179.9,-6.9
   1993340N15180,6/12/1993 18:00,-178.7,11.1
   1993340S01092,6/12/1993 18:00,88.5,-5.7
   1993340N00150,7/12/1993 12:00,154.4,-4.3
   1993340N02096,6/12/1993 18:00,95.6,2.2
   1993340S11173,8/12/1993 0:00,-178,-9.8
   1993341S03109,7/12/1993 12:00,105.9,-7.3
   1993341N02081,7/12/1993 12:00,83.5,1.1
   1993341N02107,8/12/1993 6:00,106.3,-1
   1993341S07098,8/12/1993 12:00,96.8,-3.4
   1993341N06095,8/12/1993 6:00,92.1,5.7
   1993341S13203,9/12/1993 0:00,-157.5,-10.3
   1993341N07150,8/12/1993 18:00,150.5,5
   1993342S16175,9/12/1993 6:00,175.8,-14.8
   1993342S07102,9/12/1993 0:00,98.6,-6.7
   1993342S08076,10/12/1993 0:00,77.5,-7.1
   1993342S04145,9/12/1993 0:00,145.1,-3.4
   1993343S24184,9/12/1993 12:00,-175.7,-23.7
   1993343S14215,10/12/1993 6:00,-141.4,-16.6
   1993343S06194,10/12/1993 0:00,-165.2,-8
   1993344N09158,11/12/1993 12:00,153.3,2
   1993344N04157,11/12/1993 6:00,157.3,-1.4
   1993344S01135,12/12/1993 0:00,138.9,-1.2
   1993345S08097,12/12/1993 0:00,98.1,-5
   1993345S05156,11/12/1993 18:00,158.1,-4.6
   1993346S05186,12/12/1993 6:00,-175,-4.7
   1993346S05096,13/12/1993 0:00,94.1,-5.8
   1993346S08120,13/12/1993 12:00,116.3,-6.7
   1993346S14169,13/12/1993 18:00,176.7,-10.1
   1993346S06104,16/12/1993 0:00,95,-10.5
   1993347N12145,14/12/1993 6:00,134.8,11.2
   1993347S21193,14/12/1993 0:00,-168.2,-22.4
   1993347S10157,13/12/1993 18:00,154.5,-9.6
   1993347S06204,13/12/1993 18:00,-155.6,-6.4
   1993347S27209,14/12/1993 6:00,-149.3,-26.2
   1993347S02141,14/12/1993 6:00,137.5,-1.5
   1993348S13184,14/12/1993 12:00,-177.5,-16.7
   1993348N01151,15/12/1993 12:00,148.1,2.7
   1993348S10142,15/12/1993 0:00,142.8,-10.4
   1993349S05115,15/12/1993 18:00,118.3,-5.6
   1993349N09114,16/12/1993 6:00,117.9,12.9
   1993349S09178,15/12/1993 18:00,174.4,-8
   1993349S04181,16/12/1993 0:00,-178.4,-6.8
   1993350S03144,17/12/1993 0:00,148.2,1.6
   1993350S03164,17/12/1993 6:00,154.4,-6.9
   1993350N10112,16/12/1993 12:00,112.2,10.2
   1993350S04172,16/12/1993 18:00,171.6,-4.2
   1993351S10094,18/12/1993 6:00,99.9,-11.5
   1993351S02138,17/12/1993 18:00,137.7,-1.5
   1993352S21211,20/12/1993 0:00,-142.4,-23.3
   1993353S14177,19/12/1993 12:00,176.9,-13.6
   1993353S10166,20/12/1993 18:00,162.6,-9.2
   1993353S08194,20/12/1993 12:00,-171.6,-6.5
   1993354N05104,20/12/1993 0:00,104.2,4.8
   1993355N05169,21/12/1993 0:00,168.5,5
   1993355S07170,21/12/1993 12:00,171.1,-10.9
   1993355S07114,22/12/1993 0:00,115.4,-6.4
   1993355S08184,25/12/1993 18:00,-174.1,-13.7
   1993356N06111,22/12/1993 12:00,107.6,2.9
   1993356N00153,23/12/1993 12:00,153.2,-0.9
   1993356S09193,23/12/1993 18:00,-162.2,-11.9
   1993356S11103,23/12/1993 12:00,106.6,-12
   1993356N05126,23/12/1993 12:00,124.8,9.5
   1993357S10173,23/12/1993 6:00,175.1,-10.6
   1993357N02110,24/12/1993 18:00,113.4,6.2
   1993358S05118,25/12/1993 6:00,115.3,-6.6
   1993359S06180,26/12/1993 18:00,-179.6,-13.3
   1993359S10111,25/12/1993 6:00,111.6,-9.6
   1993360S09194,27/12/1993 0:00,-169.6,-12
   1993360N09153,27/12/1993 12:00,155.1,1.2
   1993361N02165,27/12/1993 18:00,167,4.5
   1993361S25206,28/12/1993 0:00,-151.7,-24.4
   1993362N04166,28/12/1993 12:00,162.9,4
   1993363S01161,30/12/1993 12:00,153.3,-3.9
   1993363S00172,30/12/1993 0:00,170.1,1.9
   1993364N05165,31/12/1993 0:00,159.2,8.1
   1993364S15141,31/12/1993 18:00,139,-15
   1994001S06156,3/01/1994 0:00,148.2,-5.6
   1994002S07094,3/01/1994 12:00,98.2,-8.1
   1994002S19192,3/01/1994 6:00,-165.6,-17.6
   1994002S09136,3/01/1994 0:00,134.4,-7.3
   1994002S25213,3/01/1994 0:00,-148,-24.7
   1994002S16176,3/01/1994 6:00,176,-18.5
   1994003N03148,4/01/1994 0:00,144.1,1.5
   1994004S25200,4/01/1994 12:00,-159.5,-23.3
   1994004S12177,5/01/1994 12:00,178.8,-16
   1994005S10173,6/01/1994 18:00,177,-8.1
   1994006S14198,7/01/1994 6:00,-163.8,-8.5
   1994006S23205,7/01/1994 0:00,-150.5,-21.3
   1994006S13045,6/01/1994 18:00,43.7,-11.7
   1994006N04180,6/01/1994 18:00,179.5,3.5
   1994007S11209,8/01/1994 12:00,-153.5,-16.6
   1994007S13049,7/01/1994 12:00,45.1,-13.2
   1994008S06159,8/01/1994 18:00,157.5,-5.7
   1994009S11180,10/01/1994 0:00,176.7,-6.1
   1994009S08109,10/01/1994 6:00,107.8,-5
   1994010N04167,10/01/1994 18:00,164,2
   1994010S07184,11/01/1994 12:00,-171.1,-6.5
   1994010S14198,11/01/1994 0:00,-160.4,-17
   1994011N03162,12/01/1994 6:00,162.7,5.3
   1994013N03158,14/01/1994 0:00,157.2,2.1
   1994013S09108,14/01/1994 0:00,108.3,-4
   1994014S01117,14/01/1994 0:00,117.2,-1.4
   1994014N04180,14/01/1994 12:00,179.5,4.3
   1994015S05106,15/01/1994 12:00,108.8,-7.7
   1994015S13179,16/01/1994 12:00,174.6,-16.1
   1994015S08154,16/01/1994 0:00,146.8,-5
   1994015S21194,16/01/1994 18:00,-162.4,-19.7
   1994015S09106,16/01/1994 6:00,107.2,-9.5
   1994016N06151,16/01/1994 6:00,149.1,8.8
   1994017S26193,17/01/1994 12:00,-166.1,-28
   1994017S04079,17/01/1994 18:00,78.9,-3.8
   1994018S12114,18/01/1994 18:00,112.8,-10.8
   1994018S24229,20/01/1994 6:00,-130.2,-26.1
   1994018S07110,18/01/1994 18:00,109.7,-6.5
   1994018S05133,19/01/1994 12:00,130.9,-8.7
   1994019S01083,20/01/1994 6:00,85.9,3
   1994020N03146,20/01/1994 6:00,145.7,2.8
   1994020S04095,21/01/1994 6:00,90.2,-2
   1994021S15190,21/01/1994 18:00,-166,-16.7
   1994021S10178,21/01/1994 12:00,174.1,-10.9
   1994021N07151,21/01/1994 12:00,149.8,7.7
   1994021S18184,22/01/1994 12:00,-173.2,-19.3
   1994022S08184,23/01/1994 6:00,-176.9,-15.9
   1994022S29240,23/01/1994 6:00,-121.8,-25
   1994022S05150,23/01/1994 12:00,150,-3.7
   1994023N04112,23/01/1994 12:00,112.8,4.2
   1994023S13089,23/01/1994 18:00,88.5,-13.3
   1994024S21216,27/01/1994 18:00,-143.6,-19.5
   1994024S21228,26/01/1994 0:00,-131.4,-20.1
   1994025S13042,26/01/1994 0:00,42,-19
   1994025S02095,25/01/1994 18:00,94.8,-2.2
   1994026N03109,27/01/1994 12:00,111.3,7.1
   1994026S14128,27/01/1994 0:00,127.9,-10.5
   1994027N04169,28/01/1994 0:00,166.8,4.1
   1994027S06103,28/01/1994 12:00,96.9,-5.1
   1994027S03124,28/01/1994 18:00,123.9,-3.3
   1994028S15211,28/01/1994 12:00,-148.7,-13.7
   1994028S13156,29/01/1994 0:00,158.1,-13
   1994028S08185,29/01/1994 12:00,-179.4,-8.3
   1994028S06109,31/01/1994 0:00,107.2,-5.7
   1994029N04174,30/01/1994 6:00,-180,3.2
   1994030N06168,31/01/1994 6:00,170,3.8
   1994030S16043,31/01/1994 0:00,43.4,-16.4
   1994031N12136,1/02/1994 6:00,134.8,11.1
   1994032S08080,1/02/1994 12:00,79.4,-5.3
   1994033S08196,3/02/1994 12:00,-166.9,-10.9
   1994033S23152,3/02/1994 18:00,157.3,-20.2
   1994035S11088,4/02/1994 12:00,85.8,-11.8
   1994035S12186,4/02/1994 12:00,-172.4,-9.6
   1994036S08194,6/02/1994 12:00,-162.7,-13.7
   1994036S03114,5/02/1994 12:00,114.5,-3.2
   1994038S13180,7/02/1994 18:00,-170.1,-10.8
   1994038S08146,8/02/1994 6:00,141.7,-11.8
   1994039S16183,9/02/1994 12:00,177.8,-20.6
   1994039S10052,9/02/1994 18:00,53.9,-10.2
   1994039S21190,8/02/1994 18:00,-170.3,-20.3
   1994039S26202,11/02/1994 0:00,-168.7,-21
   1994040S02107,9/02/1994 6:00,106.9,-2
   1994040S05151,10/02/1994 6:00,148,-4.2
   1994040S25206,9/02/1994 12:00,-155.4,-24.4
   1994041S10162,11/02/1994 18:00,165.1,-8.3
   1994041S21184,11/02/1994 18:00,178.1,-23.1
   1994042S10173,11/02/1994 6:00,173.8,-7.6
   1994042S20219,12/02/1994 12:00,-140.7,-22.1
   1994042S18179,13/02/1994 6:00,176.1,-15.2
   1994043S05099,14/02/1994 6:00,97.5,-12.7
   1994043S12145,13/02/1994 6:00,148.6,-14.2
   1994044S04112,14/02/1994 0:00,106.9,-8.3
   1994044S05160,14/02/1994 18:00,168.6,-5.2
   1994044S13137,14/02/1994 18:00,134.9,-11.3
   1994044S11115,15/02/1994 18:00,102.7,-10.4
   1994044S09171,14/02/1994 6:00,171.6,-5.9
   1994046S16174,16/02/1994 6:00,179.2,-27.6
   1994046S11048,15/02/1994 6:00,47.6,-10.5
   1994047S12137,16/02/1994 0:00,136.5,-12
   1994047S11095,16/02/1994 12:00,96.1,-14.3
   1994047S06095,16/02/1994 18:00,96.3,-6.5
   1994048S01152,17/02/1994 18:00,154.9,-3.5
   1994048S22202,18/02/1994 0:00,-158.4,-21.8
   1994049S14151,18/02/1994 18:00,152.3,-11.4
   1994050S01150,20/02/1994 0:00,151.6,0.6
   1994051S05123,20/02/1994 12:00,122.6,-6.1
   1994051S24200,21/02/1994 6:00,-158.2,-13.9
   1994051S14046,20/02/1994 12:00,45.6,-13.5
   1994051S08118,21/02/1994 12:00,117,-4.3
   1994052S28231,21/02/1994 12:00,-128.6,-29.5
   1994052S17198,22/02/1994 0:00,-164.9,-15.6
   1994052S03158,22/02/1994 6:00,154.8,-1
   1994052S06131,23/02/1994 6:00,129.2,-7.5
   1994053S11129,22/02/1994 0:00,128.9,-10.6
   1994053S01117,23/02/1994 0:00,116.3,-5.8
   1994054S15168,24/02/1994 18:00,168.1,-24.2
   1994054S08137,24/02/1994 12:00,138.1,-10.1
   1994055S12130,25/02/1994 6:00,136.2,-10.1
   1994055S26240,25/02/1994 0:00,-119.9,-28.7
   1994055S11116,25/02/1994 6:00,115.7,-11.8
   1994055S05150,24/02/1994 18:00,149.7,-4.6
   1994056S13162,26/02/1994 0:00,160.8,-11.6
   1994057S20164,27/02/1994 6:00,167.1,-15.8
   1994057S06181,26/02/1994 6:00,-178.8,-6.3
   1994057S14141,27/02/1994 0:00,139.4,-14.9
   1994057S13094,28/02/1994 6:00,90.5,-10.8
   1994057S09140,27/02/1994 6:00,136.5,-9.5
   1994057S21231,27/02/1994 18:00,-133.7,-19.9
   1994058S13122,28/02/1994 6:00,128.2,-12.9
   1994059S06185,1/03/1994 0:00,-177.8,-8.9
   1994059S17139,28/02/1994 0:00,139.4,-16.7
   1994059S24225,28/02/1994 18:00,-132.6,-23.4
   1994059S07100,1/03/1994 6:00,96.3,-7.6
   1994060S15218,3/03/1994 0:00,-154.8,-13.7
   1994060S22151,1/03/1994 18:00,151.7,-22.4
   1994060S08089,3/03/1994 0:00,90.3,-6.5
   1994060S26233,2/03/1994 6:00,-126.3,-27.9
   1994060S05107,2/03/1994 12:00,105.1,-6.1
   1994061S05116,3/03/1994 0:00,122.6,-5.9
   1994061S17179,3/03/1994 6:00,-178,-16.6
   1994061S17140,3/03/1994 18:00,137.1,-14.9
   1994061S16124,3/03/1994 18:00,124.4,-10.8
   1994062S08097,3/03/1994 18:00,96.1,-11.8
   1994062S16124,4/03/1994 0:00,124,-15.3
   1994062S01106,3/03/1994 12:00,105.7,-1.3
   1994062S27165,4/03/1994 6:00,168.7,-24.8
   1994063S06136,4/03/1994 0:00,136.3,-6.4
   1994063S22151,5/03/1994 6:00,155,-21.8
   1994064S05117,6/03/1994 18:00,109.7,-8.9
   1994065S16213,6/03/1994 6:00,-146.6,-16
   1994065S08144,7/03/1994 0:00,143.8,-10
